timestamp,ld_current,ld_temp,ch4
1593544855.210241,173.9,17.23,1026
1593544855.3207777,173.6,17.23,1027
1593544855.4314475,174.9,17.23,1033
1593544855.5418327,175.4,17.23,1025
1593544855.6526005,174.4,17.23,1014
1593544855.7631185,176.1,17.24,1009
1593544855.873807,174.9,17.24,1007
1593544855.9843078,175.6,17.23,1012
1593544856.094862,175.9,17.23,1022
1593544856.2055295,175.6,17.23,1027
1593544856.3162093,175.9,17.23,1028
1593544856.4267209,173.4,17.23,1034
1593544856.5373755,174.1,17.23,1041
1593544856.6481943,175.6,17.23,1047
1593544856.758739,176.9,17.23,1053
1593544856.8691626,174.4,17.23,1050
1593544856.9798055,176.9,17.23,1056
1593544857.090161,175.6,17.24,1054
1593544857.2008295,176.4,17.23,1049
1593544857.3114858,176.9,17.23,1045
1593544857.4220395,176.9,17.23,1029
1593544857.5327024,176.9,17.23,1027
1593544857.6432781,176.6,17.23,1020
1593544857.7537591,176.6,17.24,1015
1593544857.864428,177.4,17.24,1007
1593544857.9748106,176.6,17.23,1014
1593544858.0854435,178.8,17.24,1027
1593544858.196283,178.6,17.24,1034
1593544858.3068032,177.4,17.24,1043
1593544858.4174678,177.8,17.24,1050
1593544858.5278692,175.1,17.24,1047
1593544858.6385283,178.1,17.24,1048
1593544858.7492135,178.1,17.23,1049
1593544858.8598948,178.1,17.24,1042
1593544858.9703722,178.1,17.24,1043
1593544859.0810578,177.8,17.24,1042
1593544859.1914337,177.8,17.24,1043
1593544859.3023067,177.1,17.23,1047
1593544859.4127662,178.1,17.24,1043
1593544859.5234652,178.8,17.24,1031
1593544859.6339734,179.3,17.24,1025
1593544859.7446382,179.1,17.24,1014
1593544859.855188,179.3,17.24,1002
1593544859.9657283,179.6,17.24,1006
1593544860.076339,178.8,17.23,1013
1593544860.187067,179.3,17.23,1011
1593544860.297534,178.8,17.23,1007
1593544860.4079611,180.6,17.24,1006
1593544860.5186913,180.8,17.24,1013
1593544860.629384,181.1,17.23,1037
1593544860.7398922,179.8,17.24,1053
1593544860.8506594,179.3,17.24,1061
1593544860.961812,179.8,17.23,1064
1593544861.0723302,180.3,17.24,1059
1593544861.1823177,181.1,17.24,1055
1593544861.2928383,179.3,17.24,1053
1593544861.4033597,180.3,17.24,1061
1593544861.5140264,179.6,17.24,1054
1593544861.6247058,181.1,17.24,1046
1593544861.7352395,180.1,17.24,1043
1593544861.8457716,181.1,17.24,1048
1593544861.9564388,180.8,17.24,1054
1593544862.0669487,181.1,17.24,1052
1593544862.177626,180.3,17.24,1050
1593544862.2881405,181.1,17.24,1044
1593544862.3988538,181.3,17.24,1049
1593544862.5093565,181.6,17.24,1055
1593544862.6199856,181.1,17.23,1062
1593544862.730564,181.1,17.24,1068
1593544862.841129,181.8,17.24,1064
1593544862.9518168,181.3,17.24,1064
1593544863.0624049,181.6,17.24,1062
1593544863.1728835,181.8,17.24,1063
1593544863.2835584,182.1,17.24,1063
1593544863.394238,182.3,17.24,1058
1593544863.5048215,181.6,17.24,1063
1593544863.6158032,182.6,17.24,1065
1593544863.7259588,182.3,17.24,1073
1593544863.8367467,181.6,17.24,1075
1593544863.9477882,182.1,17.24,1078
1593544864.0581605,179.8,17.24,1081
1593544864.1686258,182.8,17.24,1081
1593544864.2792623,182.6,17.24,1074
1593544864.3898828,183.3,17.24,1062
1593544864.5003808,183.3,17.24,1047
1593544864.6110046,183.5,17.24,1045
1593544864.7216506,183.3,17.24,1036
1593544864.8321974,183.5,17.24,1036
1593544864.9429584,183.3,17.24,1029
1593544865.053247,183.0,17.24,1024
1593544865.1638637,184.0,17.24,1032
1593544865.2744107,181.1,17.24,1035
1593544865.385152,183.0,17.24,1032
1593544865.4954786,183.3,17.24,1039
1593544865.6062818,184.3,17.24,1038
1593544865.716865,183.8,17.24,1036
1593544865.8275182,184.0,17.24,1044
1593544865.9380708,184.3,17.24,1039
1593544866.048658,184.5,17.24,1038
1593544866.1593199,184.3,17.24,1042
1593544866.2699833,182.3,17.24,1044
1593544866.380194,184.8,17.24,1046
1593544866.4912043,184.0,17.24,1047
1593544866.601517,185.3,17.24,1059
1593544866.7125413,185.3,17.24,1060
1593544866.8226764,185.3,17.24,1059
1593544866.9334164,185.3,17.24,1054
1593544867.0440638,185.8,17.24,1058
1593544867.1550462,185.0,17.24,1064
1593544867.2652986,185.0,17.24,1060
1593544867.3757515,186.0,17.24,1054
1593544867.486528,185.5,17.24,1054
1593544867.596844,185.8,17.24,1067
1593544867.7076864,185.5,17.24,1066
1593544867.8181322,185.5,17.24,1065
1593544867.9287727,185.8,17.24,1068
1593544868.0394092,186.5,17.24,1070
1593544868.149919,186.5,17.24,1077
1593544868.2605464,188.3,17.24,1087
1593544868.371295,184.0,17.24,1085
1593544868.481741,185.8,17.24,1082
1593544868.5924647,187.0,17.24,1084
1593544868.7029123,186.5,17.24,1079
1593544868.813503,186.8,17.24,1080
1593544868.9241364,186.8,17.24,1082
1593544869.0348606,187.0,17.24,1090
1593544869.1453452,186.8,17.24,1087
1593544869.2560663,187.8,17.24,1092
1593544869.3665595,187.8,17.24,1102
1593544869.477104,188.5,17.24,1104
1593544869.5874293,187.8,17.24,1103
1593544869.698092,187.8,17.24,1101
1593544869.808795,187.8,17.24,1097
1593544869.9191868,187.5,17.24,1097
1593544870.0296974,188.0,17.24,1088
1593544870.1404734,189.0,17.24,1076
1593544870.2510064,185.5,17.24,1085
1593544870.3615093,188.5,17.24,1095
1593544870.4721687,188.5,17.24,1095
1593544870.5828454,188.3,17.24,1088
1593544870.6933851,188.7,17.24,1078
1593544870.8039017,188.3,17.24,1073
1593544870.9145913,189.0,17.24,1064
1593544871.0252461,188.3,17.24,1065
1593544871.1357908,189.2,17.24,1073
1593544871.246156,189.5,17.24,1084
1593544871.3569763,185.8,17.24,1082
1593544871.4675548,189.0,17.24,1080
1593544871.5781739,189.7,17.24,1073
1593544871.688716,188.5,17.24,1070
1593544871.79942,189.5,17.24,1071
1593544871.9099224,189.7,17.24,1082
1593544872.0204203,189.5,17.24,1093
1593544872.1309378,189.5,17.24,1097
1593544872.2414873,190.0,17.24,1097
1593544872.3522928,189.0,17.24,1088
1593544872.4628322,189.2,17.24,1089
1593544872.5734456,190.2,17.24,1087
1593544872.6841176,190.0,17.24,1083
1593544872.794711,189.7,17.24,1073
1593544872.905211,190.2,17.24,1064
1593544873.0158682,190.7,17.24,1053
1593544873.1265497,190.2,17.24,1048
1593544873.237074,191.0,17.24,1044
1593544873.3475862,191.2,17.24,1046
1593544873.4581418,190.5,17.24,1051
1593544873.5688667,191.7,17.24,1048
1593544873.6795146,190.5,17.24,1042
1593544873.7900274,191.0,17.24,1049
1593544873.9003966,191.2,17.24,1050
1593544874.0110648,191.0,17.24,1050
1593544874.1217313,191.5,17.24,1044
1593544874.2324007,191.7,17.24,1038
1593544874.3429391,191.7,17.24,1031
1593544874.4536257,193.0,17.24,1024
1593544874.5641568,191.5,17.24,1027
1593544874.6748018,191.7,17.25,1037
1593544874.7853422,192.0,17.24,1050
1593544874.8957396,191.5,17.24,1065
1593544875.0064838,192.0,17.24,1071
1593544875.1170523,192.7,17.24,1082
1593544875.2278726,189.7,17.24,1078
1593544875.3382168,191.7,17.24,1073
1593544875.4488888,192.0,17.24,1071
1593544875.559483,192.7,17.25,1067
1593544875.670122,192.2,17.25,1062
1593544875.7806625,193.2,17.24,1061
1593544875.891174,192.5,17.24,1068
1593544876.0018468,194.9,17.24,1077
1593544876.112529,193.0,17.24,1073
1593544876.223017,194.4,17.24,1062
1593544876.333716,193.2,17.24,1057
1593544876.4442723,194.0,17.24,1058
1593544876.554942,193.2,17.25,1060
1593544876.6653383,193.7,17.24,1064
1593544876.7760146,194.0,17.25,1062
1593544876.8867,194.7,17.24,1052
1593544876.9971614,193.7,17.25,1051
1593544877.107901,193.2,17.24,1056
1593544877.2181234,193.7,17.25,1066
1593544877.328936,194.0,17.25,1063
1593544877.439597,194.9,17.24,1067
1593544877.5502036,194.0,17.25,1080
1593544877.6607594,194.4,17.24,1090
1593544877.7714376,194.7,17.25,1091
1593544877.8819456,195.2,17.24,1096
1593544877.9926264,195.2,17.24,1102
1593544878.1031685,195.7,17.25,1110
1593544878.2140968,194.4,17.25,1116
1593544878.324666,193.2,17.25,1126
1593544878.4350443,194.9,17.25,1140
1593544878.5455735,194.2,17.24,1144
1593544878.6561847,195.4,17.25,1145
1593544878.7667003,194.9,17.25,1145
1593544878.8772223,195.4,17.25,1140
1593544878.9879029,194.9,17.25,1132
1593544879.0984178,195.4,17.25,1131
1593544879.2091498,196.2,17.25,1132
1593544879.3196802,196.4,17.25,1142
1593544879.4302907,195.9,17.24,1143
1593544879.54085,196.4,17.24,1128
1593544879.651391,194.4,17.25,1128
1593544879.7619996,195.9,17.25,1130
1593544879.8726475,196.9,17.25,1125
1593544879.9832058,196.7,17.25,1118
1593544880.0938582,196.9,17.25,1112
1593544880.204407,196.4,17.25,1104
1593544880.315058,195.7,17.25,1095
1593544880.425577,196.7,17.25,1089
1593544880.5362542,196.4,17.25,1098
1593544880.6467938,197.2,17.25,1099
1593544880.7574992,196.7,17.25,1095
1593544880.8680158,197.7,17.25,1093
1593544880.978529,196.9,17.25,1095
1593544881.089226,197.7,17.25,1098
1593544881.1997817,198.2,17.25,1101
1593544881.3104074,197.2,17.25,1102
1593544881.4209318,197.9,17.25,1097
1593544881.5318928,196.9,17.25,1099
1593544881.6424377,197.4,17.25,1097
1593544881.752684,197.7,17.25,1092
1593544881.8633425,196.9,17.25,1093
1593544881.9739149,198.9,17.25,1094
1593544882.0844498,198.2,17.25,1091
1593544882.1952064,198.2,17.25,1087
1593544882.305717,198.7,17.25,1089
1593544882.41639,198.7,17.25,1095
1593544882.5268931,198.9,17.25,1106
1593544882.6375945,198.9,17.25,1109
1593544882.7481217,200.1,17.25,1121
1593544882.8588247,200.6,17.25,1121
1593544882.9693496,198.7,17.25,1122
1593544883.079833,199.4,17.25,1124
1593544883.190484,198.7,17.25,1128
1593544883.3010879,198.9,17.25,1129
1593544883.4116852,199.9,17.25,1135
1593544883.522507,199.4,17.25,1143
1593544883.6330087,199.4,17.25,1136
1593544883.7434316,200.4,17.25,1140
1593544883.8539565,200.1,17.25,1137
1593544883.964643,199.4,17.25,1131
1593544884.0751894,201.9,17.25,1128
1593544884.1858242,200.1,17.25,1124
1593544884.2963722,200.1,17.25,1126
1593544884.4070396,200.6,17.25,1131
1593544884.5174408,201.1,17.25,1133
1593544884.6282861,200.4,17.25,1136
1593544884.7386045,200.1,17.25,1129
1593544884.8494642,201.1,17.25,1118
1593544884.9599535,200.1,17.25,1112
1593544885.0706391,200.6,17.25,1119
1593544885.1810088,201.1,17.25,1129
1593544885.291668,198.9,17.26,1137
1593544885.4023948,200.9,17.25,1143
1593544885.5128853,201.4,17.25,1149
1593544885.6237948,201.6,17.25,1162
1593544885.7344146,200.9,17.25,1174
1593544885.844756,201.1,17.25,1185
1593544885.9552736,199.9,17.25,1187
1593544886.0659075,201.9,17.25,1184
1593544886.1764855,201.6,17.25,1178
1593544886.2871258,201.9,17.25,1177
1593544886.3976688,202.6,17.25,1180
1593544886.508349,201.4,17.26,1184
1593544886.6189406,201.6,17.26,1191
1593544886.729592,202.1,17.25,1181
1593544886.8400714,202.9,17.25,1189
1593544886.9504805,202.4,17.26,1206
1593544887.0612395,202.9,17.25,1201
1593544887.1721616,203.1,17.25,1194
1593544887.282743,203.9,17.25,1189
1593544887.3929477,202.1,17.25,1185
1593544887.5036485,203.1,17.25,1187
1593544887.6141322,203.6,17.26,1191
1593544887.7248175,203.9,17.25,1198
1593544887.835348,203.4,17.25,1200
1593544887.9460185,202.4,17.25,1194
1593544888.056737,203.4,17.26,1188
1593544888.1672232,205.8,17.26,1184
1593544888.277746,203.6,17.25,1188
1593544888.3883994,203.4,17.26,1192
1593544888.499134,203.9,17.26,1199
1593544888.6096463,205.6,17.26,1202
1593544888.7201273,204.4,17.25,1200
1593544888.830827,203.6,17.26,1195
1593544888.941361,204.4,17.26,1198
1593544889.0518422,204.9,17.26,1195
1593544889.162537,204.6,17.25,1198
1593544889.2729306,204.6,17.26,1195
1593544889.3837168,205.1,17.25,1195
1593544889.4943793,203.9,17.26,1199
1593544889.6049464,205.8,17.25,1210
1593544889.7158122,204.9,17.25,1213
1593544889.8263779,204.9,17.26,1210
1593544889.9367824,204.6,17.26,1214
1593544890.0472898,205.6,17.26,1208
1593544890.1578336,205.3,17.25,1205
1593544890.2685072,204.9,17.26,1202
1593544890.379033,206.1,17.26,1197
1593544890.4897535,205.3,17.26,1187
1593544890.600389,205.3,17.26,1172
1593544890.7109096,206.1,17.26,1169
1593544890.8214304,206.1,17.26,1166
1593544890.9321167,206.1,17.25,1166
1593544891.0426385,206.3,17.26,1163
1593544891.1531634,206.6,17.26,1156
1593544891.2638083,205.6,17.26,1157
1593544891.3744912,208.8,17.26,1159
1593544891.4850008,206.3,17.26,1156
1593544891.5956879,207.1,17.26,1144
1593544891.706103,205.8,17.26,1143
1593544891.816848,207.1,17.26,1145
1593544891.927344,206.6,17.26,1150
1593544892.03804,206.3,17.26,1159
1593544892.1486151,207.1,17.26,1155
1593544892.2593691,180.8,17.2,1157
1593544892.3696818,162.5,17.16,1147
1593544892.4804032,162.2,17.26,1133
1593544892.5910623,163.2,17.24,1113
1593544892.7015762,163.7,17.19,1104
1593544892.8122368,162.7,17.23,1087
1593544892.9227598,162.2,17.24,1063
1593544893.0332804,163.5,17.21,1040
1593544893.1439974,163.2,17.22,1026
1593544893.2544878,164.5,17.24,1019
1593544893.3651774,164.0,17.23,1015
1593544893.475683,163.7,17.22,1018
1593544893.586341,163.7,17.23,1011
1593544893.6968899,164.2,17.23,1011
1593544893.8075902,163.2,17.22,1012
1593544893.9181242,164.5,17.23,1017
1593544894.0288339,163.7,17.23,1025
1593544894.139346,163.7,17.23,1026
1593544894.2498295,164.5,17.23,1032
1593544894.3604486,164.7,17.23,1038
1593544894.471029,164.5,17.23,1049
1593544894.5815969,165.2,17.22,1048
1593544894.692345,164.2,17.23,1046
1593544894.8031976,164.2,17.23,1042
1593544894.9134111,164.7,17.23,1041
1593544895.0240467,164.5,17.23,1038
1593544895.1345556,165.5,17.23,1034
1593544895.245252,165.2,17.23,1027
1593544895.3557827,165.5,17.22,1023
1593544895.4664268,165.5,17.23,1020
1593544895.576973,166.0,17.23,1008
1593544895.6876743,164.0,17.23,996
1593544895.7981825,165.2,17.23,982
1593544895.9088125,165.5,17.23,973
1593544896.019272,166.0,17.23,961
1593544896.1299145,165.7,17.22,952
1593544896.240598,165.7,17.23,941
1593544896.3511198,165.7,17.23,934
1593544896.461623,165.7,17.23,931
1593544896.5721633,165.5,17.23,938
1593544896.682882,166.0,17.23,954
1593544896.7933846,166.0,17.23,965
1593544896.904205,166.2,17.23,964
1593544897.0150042,166.4,17.23,965
1593544897.1254804,166.2,17.23,968
1593544897.235885,166.7,17.23,972
1593544897.3464496,166.9,17.23,974
1593544897.4572487,166.7,17.23,975
1593544897.5679395,166.9,17.23,970
1593544897.6785514,167.2,17.23,966
1593544897.7891757,167.2,17.23,964
1593544897.8997133,167.4,17.23,969
1593544898.0101988,165.7,17.23,968
1593544898.1208272,167.9,17.23,971
1593544898.2314026,167.4,17.23,968
1593544898.3420095,167.9,17.23,965
1593544898.4525967,167.7,17.23,968
1593544898.5634155,167.9,17.23,967
1593544898.6738055,167.9,17.23,971
1593544898.784442,166.7,17.23,973
1593544898.8950357,168.4,17.23,979
1593544899.0053835,168.2,17.23,983
1593544899.1157694,169.2,17.23,983
1593544899.2265909,168.9,17.23,981
1593544899.3370779,171.7,17.23,989
1593544899.4478042,168.9,17.23,998
1593544899.5581868,168.7,17.23,996
1593544899.668966,168.9,17.23,994
1593544899.7795026,169.2,17.23,996
1593544899.8901412,169.2,17.23,991
1593544900.000681,169.7,17.23,987
1593544900.1112037,168.9,17.23,987
1593544900.22191,169.9,17.23,994
1593544900.3324065,169.4,17.23,995
1593544900.4432802,170.2,17.23,999
1593544900.5538535,170.2,17.23,1001
1593544900.6642513,169.9,17.23,1008
1593544900.774946,169.4,17.23,1009
1593544900.8854754,169.9,17.23,1012
1593544900.9961364,169.4,17.23,1015
1593544901.1066513,170.2,17.23,1024
1593544901.2173,170.9,17.23,1037
1593544901.3278422,171.2,17.23,1044
1593544901.4385026,170.9,17.23,1041
1593544901.5490701,170.9,17.23,1037
1593544901.6597128,170.9,17.23,1038
1593544901.7702005,171.2,17.23,1037
1593544901.880932,171.2,17.23,1031
1593544901.9912858,170.7,17.23,1029
1593544902.102026,170.9,17.23,1029
1593544902.212608,171.4,17.23,1028
1593544902.3232589,170.7,17.23,1034
1593544902.4337623,171.7,17.23,1048
1593544902.5444288,171.7,17.23,1059
1593544902.6549544,171.4,17.23,1057
1593544902.7659352,171.4,17.23,1051
1593544902.8764665,172.1,17.23,1043
1593544902.9868498,171.2,17.23,1040
1593544903.09739,172.6,17.23,1040
1593544903.20807,172.9,17.23,1036
1593544903.3185527,172.4,17.23,1036
1593544903.4291615,172.6,17.23,1037
1593544903.5398023,172.1,17.23,1038
1593544903.650303,172.4,17.23,1021
1593544903.7609797,172.6,17.23,1014
1593544903.8715029,172.6,17.23,1008
1593544903.9821975,173.9,17.23,999
1593544904.092561,173.9,17.23,995
1593544904.2032444,173.1,17.23,990
1593544904.3137503,173.4,17.23,986
1593544904.4243267,173.9,17.23,990
1593544904.5350642,173.4,17.23,993
1593544904.645622,173.4,17.23,992
1593544904.7563329,173.4,17.23,985
1593544904.8668163,174.4,17.23,979
1593544904.9773586,173.6,17.23,981
1593544905.0880249,173.4,17.23,982
1593544905.1985564,173.9,17.23,989
1593544905.3092628,174.4,17.23,999
1593544905.419774,173.4,17.23,1007
1593544905.5304017,174.4,17.23,1008
1593544905.641075,176.1,17.23,1013
1593544905.7515905,174.4,17.23,1012
1593544905.8622704,174.6,17.23,1011
1593544905.9727957,175.1,17.23,1005
1593544906.0833313,175.6,17.23,1007
1593544906.1940038,175.1,17.23,1010
1593544906.3046708,173.4,17.23,1008
1593544906.415217,174.6,17.24,1000
1593544906.5257452,175.6,17.23,990
1593544906.636442,175.6,17.23,986
1593544906.7468657,175.1,17.23,992
1593544906.8575888,175.1,17.23,992
1593544906.9681046,175.1,17.24,997
1593544907.07882,175.1,17.23,1001
1593544907.189528,175.9,17.23,1015
1593544907.2999873,175.4,17.24,1030
1593544907.410551,175.6,17.23,1037
1593544907.5212035,176.1,17.23,1033
1593544907.6317158,175.9,17.23,1024
1593544907.7423892,175.9,17.23,1017
1593544907.8529372,176.4,17.24,1016
1593544907.9636297,176.4,17.24,1016
1593544908.074154,176.4,17.23,1017
1593544908.184814,176.9,17.23,1010
1593544908.2953188,174.1,17.23,1010
1593544908.4060109,176.6,17.24,1019
1593544908.516518,175.4,17.23,1036
1593544908.6270545,177.1,17.24,1043
1593544908.7377894,177.1,17.24,1046
1593544908.8482845,177.4,17.24,1044
1593544908.9589784,176.9,17.23,1031
1593544909.0695791,176.9,17.23,1011
1593544909.1800368,177.4,17.23,1004
1593544909.29063,178.1,17.24,999
1593544909.4011536,177.6,17.24,1003
1593544909.511823,177.4,17.23,1001
1593544909.6224866,177.8,17.23,1006
1593544909.733002,177.6,17.23,1007
1593544909.8436694,178.1,17.24,1012
1593544909.9541998,177.6,17.24,1001
1593544910.0648658,177.8,17.23,1004
1593544910.1754138,178.1,17.23,1006
1593544910.2859018,178.8,17.24,1010
1593544910.3965826,178.1,17.24,1007
1593544910.507116,176.1,17.24,999
1593544910.6178033,178.6,17.23,1000
1593544910.72846,178.6,17.23,997
1593544910.8390017,179.1,17.23,993
1593544910.949544,179.6,17.24,992
1593544911.060005,178.6,17.24,985
1593544911.1706862,179.6,17.24,988
1593544911.2812526,179.1,17.24,988
1593544911.3921905,178.8,17.23,988
1593544911.5027256,179.1,17.24,987
1593544911.612871,179.6,17.24,991
1593544911.7236044,180.6,17.24,992
1593544911.8342817,179.6,17.24,1010
1593544911.9449792,178.8,17.23,1025
1593544912.0554771,179.3,17.24,1026
1593544912.166025,180.1,17.24,1015
1593544912.2767005,179.6,17.24,1007
1593544912.3871858,179.1,17.24,1009
1593544912.497831,179.8,17.24,1020
1593544912.608399,180.3,17.24,1025
1593544912.7190871,179.6,17.24,1024
1593544912.829895,178.1,17.23,1021
1593544912.940544,180.3,17.24,1026
1593544913.050779,179.8,17.24,1023
1593544913.1614578,181.1,17.24,1020
1593544913.2719493,182.3,17.24,1024
1593544913.3826387,183.8,17.24,1029
1593544913.4931693,181.1,17.24,1028
1593544913.6038804,180.3,17.24,1022
1593544913.7143688,181.1,17.24,1011
1593544913.825018,181.3,17.24,1013
1593544913.9355812,181.6,17.24,1019
1593544914.0461314,181.1,17.24,1033
1593544914.156766,180.8,17.23,1033
1593544914.2674046,180.1,17.24,1042
1593544914.3787565,181.1,17.24,1052
1593544914.4885361,182.3,17.24,1062
1593544914.5996666,182.3,17.24,1067
1593544914.7098958,182.6,17.24,1066
1593544914.8208156,181.6,17.24,1061
1593544914.9307835,182.3,17.24,1066
1593544915.0420265,180.1,17.24,1077
1593544915.1522255,182.8,17.24,1094
1593544915.2632074,182.3,17.24,1105
1593544915.3737843,182.6,17.24,1106
1593544915.4842093,183.3,17.24,1111
1593544915.594698,183.0,17.24,1101
1593544915.7054074,183.0,17.24,1090
1593544915.8158813,183.0,17.23,1085
1593544915.926587,182.6,17.24,1082
1593544916.0370822,183.3,17.24,1075
1593544916.147782,184.8,17.24,1066
1593544916.2582476,183.8,17.24,1064
1593544916.3690073,183.0,17.24,1052
1593544916.4793305,183.0,17.24,1036
1593544916.5901427,183.5,17.24,1032
1593544916.7002127,184.0,17.24,1026
1593544916.811524,184.3,17.24,1023
1593544916.921649,183.5,17.24,1023
1593544917.0327826,183.8,17.24,1033
1593544917.142847,184.0,17.24,1044
1593544917.2538168,184.8,17.24,1047
1593544917.3642309,184.3,17.24,1059
1593544917.4751847,184.0,17.24,1071
1593544917.5854716,184.5,17.24,1081
1593544917.6959805,185.0,17.24,1082
1593544917.8066823,185.3,17.24,1079
1593544917.917148,185.3,17.24,1072
1593544918.0277467,185.0,17.24,1076
1593544918.138394,185.3,17.24,1088
1593544918.249004,186.0,17.24,1097
1593544918.3596365,185.5,17.24,1091
1593544918.4701502,185.0,17.24,1087
1593544918.5808144,185.3,17.24,1087
1593544918.6913323,185.0,17.24,1080
1593544918.801805,187.5,17.24,1073
1593544918.9126425,185.8,17.24,1067
1593544919.0231438,186.0,17.24,1064
1593544919.133707,185.0,17.24,1067
1593544919.2443547,186.5,17.24,1074
1593544919.3550582,184.0,17.24,1077
1593544919.4655461,186.8,17.24,1075
1593544919.5761025,186.5,17.24,1077
1593544919.6867363,186.3,17.24,1076
1593544919.79729,184.0,17.24,1075
