timestamp,ld_current,ld_temp,ch4
1592893284.0222218,171.7,17.14,1067
1592893284.1330764,171.7,17.15,1077
1592893284.2435098,171.9,17.15,1068
1592893284.354019,171.7,17.15,1059
1592893284.4662235,171.7,17.15,1045
1592893284.5769238,171.4,17.14,1044
1592893284.6872947,171.7,17.14,1051
1592893284.796405,171.7,17.15,1051
1592893284.906945,171.2,17.14,1057
1592893285.017739,172.1,17.14,1055
1592893285.128258,171.9,17.14,1052
1592893285.2387564,171.9,17.15,1044
1592893285.3499448,172.6,17.15,1046
1592893285.4614205,171.9,17.15,1046
1592893285.5728025,172.1,17.14,1057
1592893285.6869366,170.7,17.14,1055
1592893285.7959785,172.6,17.15,1056
1592893285.9065075,172.6,17.15,1053
1592893286.017547,172.6,17.14,1050
1592893286.1277237,172.6,17.14,1045
1592893286.2380974,173.1,17.15,1037
1592893286.349292,173.6,17.15,1040
1592893286.4609728,172.9,17.14,1042
1592893286.5725026,172.9,17.15,1054
1592893286.6867058,173.1,17.15,1059
1592893286.8007061,173.6,17.15,1063
1592893286.9115853,173.9,17.15,1068
1592893287.0224512,173.9,17.15,1075
1592893287.1365604,174.4,17.15,1087
1592893287.2473767,173.9,17.15,1103
1592893287.3578768,173.6,17.15,1109
1592893287.4686553,173.1,17.15,1114
1592893287.5792131,174.1,17.15,1114
1592893287.6898968,174.4,17.15,1115
1592893287.8006973,174.4,17.14,1121
1592893287.9163194,174.6,17.15,1123
1592893288.02925,173.9,17.15,1138
1592893288.1387973,174.1,17.15,1150
1592893288.24929,174.6,17.15,1159
1592893288.3603199,173.9,17.15,1165
1592893288.470707,174.9,17.15,1164
1592893288.5812001,175.1,17.15,1155
1592893288.6939845,175.4,17.15,1148
1592893288.8067815,175.1,17.15,1136
1592893288.9168694,175.4,17.15,1135
1592893289.0275419,175.4,17.15,1135
1592893289.1389089,174.9,17.15,1141
1592893289.2488813,175.6,17.15,1131
1592893289.35944,175.9,17.15,1130
1592893289.47176,175.6,17.15,1132
1592893289.579975,175.9,17.15,1125
1592893289.6908312,176.1,17.15,1118
1592893289.8013709,175.9,17.15,1118
1592893289.9118505,176.1,17.15,1111
1592893290.0228403,175.6,17.15,1096
1592893290.1341472,175.1,17.15,1083
1592893290.2443547,176.9,17.15,1064
1592893290.3560786,176.4,17.15,1066
1592893290.466988,175.9,17.15,1071
1592893290.5775645,176.4,17.15,1074
1592893290.6884089,176.9,17.15,1074
1592893290.8026373,176.9,17.15,1070
1592893290.9134493,176.9,17.15,1069
1592893291.0250115,176.4,17.15,1071
1592893291.137491,179.8,17.15,1070
1592893291.2475617,177.4,17.15,1073
1592893291.3584077,177.6,17.15,1064
1592893291.4695091,177.1,17.15,1057
1592893291.5795903,177.6,17.15,1039
1592893291.6899474,177.4,17.15,1031
1592893291.8021653,177.6,17.15,1037
1592893291.9126198,178.3,17.15,1030
1592893292.0219188,178.1,17.15,1032
1592893292.1324327,178.1,17.15,1027
1592893292.2435257,178.3,17.15,1025
1592893292.353729,177.8,17.15,1029
1592893292.4643283,178.3,17.15,1036
1592893292.575295,179.1,17.15,1040
1592893292.6875699,179.1,17.15,1041
1592893292.8019571,178.8,17.15,1033
1592893292.91417,178.8,17.15,1024
1592893293.0254931,179.8,17.15,1014
1592893293.1359618,178.1,17.15,1011
1592893293.246396,179.1,17.15,1007
1592893293.357045,179.1,17.15,1010
1592893293.4677155,179.1,17.15,1009
1592893293.5784101,179.3,17.15,1004
1592893293.6904438,180.1,17.15,997
1592893293.8018353,179.6,17.15,993
1592893293.9159122,179.6,17.15,994
1592893294.0264368,179.3,17.15,995
1592893294.1371017,178.8,17.15,992
1592893294.2474802,180.3,17.15,992
1592893294.359293,179.8,17.15,989
1592893294.471965,179.6,17.15,980
1592893294.581691,180.8,17.15,985
1592893294.692527,179.8,17.15,999
1592893294.8030057,180.6,17.15,1013
1592893294.9138494,180.3,17.15,1017
1592893295.0241694,180.8,17.15,1027
1592893295.1347318,181.1,17.15,1030
1592893295.2467675,181.3,17.15,1040
1592893295.359192,181.1,17.15,1045
1592893295.4709978,181.3,17.15,1051
1592893295.5813394,181.1,17.15,1055
1592893295.6919801,181.1,17.15,1059
1592893295.8025436,181.3,17.15,1069
1592893295.9130015,181.3,17.15,1072
1592893296.0236678,181.3,17.15,1070
1592893296.13606,181.8,17.15,1076
1592893296.2478614,182.3,17.15,1084
1592893296.360038,181.6,17.15,1086
1592893296.4699554,180.8,17.16,1086
1592893296.5808175,181.8,17.15,1090
1592893296.6914136,181.8,17.15,1095
1592893296.8024848,182.1,17.15,1102
1592893296.912779,182.8,17.15,1106
1592893297.024258,182.1,17.15,1119
1592893297.1353233,181.8,17.15,1117
1592893297.2461202,182.8,17.15,1121
1592893297.3563313,182.3,17.15,1123
1592893297.4667501,183.0,17.15,1122
1592893297.5753942,182.6,17.15,1113
1592893297.6894016,182.6,17.15,1112
1592893297.8016448,182.6,17.15,1117
1592893297.910194,183.0,17.15,1124
1592893298.0209773,182.3,17.16,1128
1592893298.1328404,183.5,17.15,1133
1592893298.2420573,182.6,17.15,1139
1592893298.3538523,183.0,17.15,1146
1592893298.4638226,183.5,17.16,1155
1592893298.576748,183.8,17.15,1154
1592893298.6865792,183.8,17.16,1155
1592893298.7973027,183.8,17.16,1148
1592893298.9070792,182.3,17.15,1152
1592893299.0161288,184.3,17.16,1154
1592893299.1269715,184.8,17.15,1158
1592893299.2386343,184.3,17.15,1162
1592893299.3478796,185.0,17.16,1172
1592893299.461867,184.3,17.15,1174
1592893299.5723786,184.5,17.15,1174
1592893299.6825874,183.8,17.16,1170
1592893299.7930973,184.0,17.15,1168
1592893299.9039314,182.1,17.16,1167
1592893300.014413,184.5,17.15,1166
1592893300.1265314,184.8,17.16,1163
1592893300.2384946,184.8,17.16,1166
1592893300.3474383,185.5,17.16,1166
1592893300.458099,186.0,17.15,1163
1592893300.5686433,185.8,17.16,1161
1592893300.6805763,185.8,17.16,1152
1592893300.791082,185.8,17.16,1148
1592893300.9033527,185.8,17.16,1145
1592893301.0144958,186.0,17.15,1143
1592893301.1232662,186.0,17.16,1144
1592893301.234558,188.5,17.16,1149
1592893301.3446553,185.3,17.16,1157
1592893301.4550428,186.3,17.16,1147
1592893301.5663598,186.3,17.16,1146
1592893301.6775417,186.3,17.16,1138
1592893301.7892416,186.3,17.16,1138
1592893301.9027622,187.0,17.16,1133
1592893302.0122452,187.5,17.16,1125
1592893302.1228302,187.8,17.16,1112
1592893302.2338548,187.0,17.16,1108
1592893302.344016,187.3,17.16,1106
1592893302.454418,187.0,17.16,1102
1592893302.566743,186.5,17.16,1093
1592893302.677164,187.0,17.16,1090
1592893302.7863457,184.5,17.16,1090
1592893302.896868,188.0,17.15,1093
1592893303.0078635,187.5,17.16,1096
1592893303.1181293,187.8,17.16,1091
1592893303.2286937,187.8,17.16,1089
1592893303.3398392,187.5,17.16,1090
1592893303.4516017,185.3,17.16,1085
1592893303.563091,187.5,17.16,1087
1592893303.676983,189.0,17.16,1090
1592893303.78602,188.3,17.16,1099
1592893303.8963766,188.7,17.16,1106
1592893304.007001,187.3,17.16,1115
1592893304.117527,189.0,17.16,1113
1592893304.228108,189.0,17.16,1108
1592893304.338662,186.0,17.16,1111
1592893304.4508083,189.2,17.16,1110
1592893304.561572,188.3,17.16,1115
1592893304.6731727,189.0,17.16,1126
1592893304.7869313,188.0,17.16,1127
1592893304.8959844,189.0,17.16,1128
1592893305.0063717,189.2,17.16,1128
1592893305.1176126,188.7,17.16,1121
1592893305.2276595,189.5,17.16,1119
1592893305.3382497,189.5,17.16,1116
1592893305.449216,189.7,17.16,1112
1592893305.5607476,190.0,17.16,1110
1592893305.6721163,190.2,17.16,1110
1592893305.7868824,190.0,17.16,1106
1592893305.9012527,190.5,17.16,1111
1592893306.013671,189.7,17.16,1115
1592893306.1244485,188.0,17.16,1115
1592893306.235216,190.2,17.16,1116
1592893306.3455782,191.2,17.16,1107
1592893306.4563146,190.2,17.16,1104
1592893306.5670178,191.2,17.16,1101
1592893306.6793196,189.7,17.16,1093
1592893306.7909267,190.7,17.16,1091
1592893306.9032738,191.2,17.16,1085
1592893307.014108,191.0,17.16,1077
1592893307.1241088,192.2,17.16,1057
1592893307.2346578,191.5,17.16,1038
1592893307.3456638,190.2,17.16,1024
1592893307.4560192,191.5,17.16,1017
1592893307.5669258,192.0,17.16,1008
1592893307.6780396,191.5,17.16,1006
1592893307.7885385,192.0,17.16,994
1592893307.8997545,192.2,17.16,993
1592893308.0103464,192.0,17.16,996
1592893308.1210296,192.0,17.16,1006
1592893308.231705,191.7,17.16,1017
1592893308.3422756,192.2,17.16,1021
1592893308.4526863,192.5,17.16,1029
1592893308.5634563,192.5,17.16,1044
1592893308.673958,191.7,17.16,1054
1592893308.7852929,193.5,17.16,1068
1592893308.898137,192.7,17.16,1083
1592893309.00806,192.5,17.16,1095
1592893309.1188815,194.2,17.17,1104
1592893309.2294266,193.0,17.16,1114
1592893309.3399458,193.2,17.16,1124
1592893309.4506042,193.7,17.16,1135
1592893309.5629919,193.7,17.16,1147
1592893309.6732478,193.5,17.16,1158
1592893309.7825162,194.2,17.16,1169
1592893309.8930428,193.7,17.16,1184
1592893310.0040178,193.0,17.16,1190
1592893310.1142564,193.7,17.17,1180
1592893310.2247224,194.2,17.16,1171
1592893310.335441,194.4,17.16,1162
1592893310.4476173,194.4,17.16,1147
1592893310.5583613,194.2,17.16,1144
1592893310.6678624,194.4,17.16,1150
1592893310.776091,194.0,17.17,1152
1592893310.886501,192.7,17.16,1154
1592893310.9983296,194.4,17.16,1144
1592893311.1095767,194.0,17.16,1141
1592893311.2203898,194.9,17.16,1146
1592893311.330729,195.4,17.16,1145
1592893311.4428308,195.2,17.16,1142
1592893311.5537884,194.7,17.16,1143
1592893311.6667235,195.7,17.16,1147
1592893311.7771416,195.7,17.16,1165
1592893311.8877656,195.2,17.16,1178
1592893311.9982884,195.9,17.17,1184
1592893312.108938,194.9,17.16,1183
1592893312.2193224,196.2,17.16,1184
1592893312.332627,196.4,17.16,1188
1592893312.445536,196.2,17.16,1195
1592893312.555511,195.9,17.16,1191
1592893312.6660218,196.2,17.16,1178
1592893312.776539,194.0,17.16,1173
1592893312.887219,196.4,17.17,1161
1592893312.9976845,195.9,17.16,1150
1592893313.1094007,196.9,17.17,1142
1592893313.2217898,196.7,17.17,1145
1592893313.3342407,196.7,17.17,1147
1592893313.444256,196.9,17.16,1150
1592893313.5548193,197.2,17.16,1149
1592893313.6659434,196.9,17.17,1151
1592893313.7762537,196.9,17.17,1154
1592893313.886676,197.4,17.17,1153
1592893313.9975805,196.9,17.17,1159
1592893314.1094146,196.9,17.17,1154
1592893314.2207916,197.4,17.16,1162
1592893314.3344638,197.2,17.16,1168
1592893314.443646,198.2,17.17,1163
1592893314.5541668,197.9,17.16,1161
1592893314.66514,197.2,17.17,1162
1592893314.775559,197.9,17.16,1162
1592893314.886046,197.7,17.17,1162
1592893314.997236,198.2,17.17,1163
1592893315.108645,197.9,17.16,1164
1592893315.2200625,198.4,17.16,1169
1592893315.3345075,198.9,17.17,1169
1592893315.4471722,198.7,17.17,1180
1592893315.5579295,198.7,17.17,1181
1592893315.6682458,198.2,17.17,1184
1592893315.7790732,198.2,17.17,1197
1592893315.8895788,198.9,17.17,1199
1592893316.0003457,198.4,17.17,1209
1592893316.1123965,198.7,17.17,1211
1592893316.2228992,196.2,17.17,1214
1592893316.3344758,198.9,17.17,1214
1592893316.4486344,200.1,17.17,1213
1592893316.561161,198.9,17.17,1216
1592893316.6721022,201.1,17.16,1208
1592893316.7825906,199.9,17.16,1209
1592893316.8931353,200.6,17.17,1208
1592893317.0038018,199.4,17.17,1194
1592893317.1142814,201.4,17.16,1185
1592893317.2265072,200.6,17.17,1185
1592893317.3384871,199.9,17.17,1194
1592893317.450669,200.6,17.17,1188
1592893317.5607898,200.4,17.17,1194
1592893317.6715105,199.9,17.17,1204
1592893317.7818255,200.6,17.17,1208
1592893317.8925571,204.1,17.17,1213
1592893318.003271,199.4,17.17,1212
1592893318.1156793,200.4,17.17,1206
1592893318.2289758,200.9,17.17,1200
1592893318.3388581,201.1,17.17,1195
1592893318.449837,200.6,17.17,1193
1592893318.560191,199.6,17.17,1195
1592893318.6707516,201.1,17.17,1197
1592893318.7814553,201.9,17.17,1190
1592893318.8931289,201.1,17.17,1194
1592893319.0038595,202.4,17.17,1200
1592893319.112836,201.4,17.17,1199
1592893319.2234428,201.1,17.17,1193
1592893319.332516,202.1,17.17,1198
1592893319.4433541,202.6,17.17,1194
1592893319.5556774,201.9,17.17,1203
1592893319.6662183,202.4,17.17,1210
1592893319.7783208,203.9,17.17,1207
1592893319.8905766,203.1,17.17,1201
1592893320.0026417,203.4,17.17,1197
1592893320.1127267,202.6,17.17,1193
1592893320.2233443,202.9,17.17,1189
1592893320.3338952,202.6,17.17,1181
1592893320.4443252,202.4,17.17,1185
1592893320.5550675,203.1,17.17,1188
1592893320.667309,203.1,17.17,1186
1592893320.777346,203.4,17.17,1193
1592893320.8868818,203.6,17.17,1193
1592893320.9973936,203.4,17.17,1187
1592893321.1084187,202.9,17.17,1190
1592893321.2188432,204.1,17.17,1197
1592893321.329177,203.6,17.17,1194
1592893321.4415774,204.4,17.17,1184
1592893321.551673,203.9,17.17,1172
1592893321.6610956,204.1,17.17,1157
1592893321.7715843,203.9,17.17,1145
1592893321.8822544,203.9,17.17,1149
1592893321.992987,204.1,17.17,1155
1592893322.1033452,204.4,17.17,1162
1592893322.2147489,205.8,17.17,1171
1592893322.3259978,204.4,17.17,1176
1592893322.4367907,204.4,17.17,1182
1592893322.545706,204.1,17.17,1188
1592893322.6562374,204.6,17.17,1198
1592893322.7669322,204.6,17.17,1211
1592893322.8775115,204.1,17.17,1217
1592893322.9879963,205.3,17.17,1225
1592893323.0986493,204.9,17.17,1225
1592893323.2110364,205.1,17.17,1226
1592893323.320447,202.6,17.17,1234
1592893323.4305508,204.9,17.18,1228
1592893323.541192,207.1,17.17,1229
1592893323.6520534,205.8,17.17,1235
1592893323.7623696,205.1,17.17,1227
1592893323.8727987,205.1,17.17,1218
1592893323.9854827,205.8,17.18,1215
1592893324.0985334,206.1,17.17,1214
1592893324.20875,206.3,17.17,1199
1592893324.319292,206.6,17.17,1196
1592893324.430576,206.6,17.17,1202
1592893324.5406709,207.1,17.17,1203
1592893324.6511774,206.3,17.17,1202
1592893324.7622697,207.1,17.17,1200
1592893324.872811,206.8,17.17,1193
1592893324.9828491,206.1,17.17,1190
1592893325.0943673,207.1,17.17,1192
1592893325.204543,188.5,17.12,1185
1592893325.3147173,162.7,17.08,1167
1592893325.4252644,161.7,17.18,1148
1592893325.536449,162.7,17.16,1140
1592893325.6478384,162.5,17.1,1137
1592893325.758186,162.7,17.15,1131
1592893325.8688293,163.0,17.16,1129
1592893325.9794958,163.5,17.13,1117
1592893326.0898712,162.5,17.13,1102
1592893326.199264,162.2,17.16,1095
1592893326.308347,163.5,17.13,1093
1592893326.418877,163.2,17.13,1106
1592893326.5309632,163.2,17.15,1118
1592893326.6414382,163.7,17.14,1134
1592893326.7519944,164.0,17.13,1142
1592893326.8639903,163.5,17.14,1139
1592893326.9746537,161.2,17.14,1129
1592893327.0850596,164.0,17.14,1116
1592893327.1971204,164.2,17.14,1116
1592893327.3112843,164.2,17.15,1106
1592893327.4218385,163.7,17.14,1098
1592893327.5314794,164.7,17.14,1090
1592893327.641471,164.2,17.14,1088
1592893327.7517743,163.2,17.14,1098
1592893327.8628604,164.0,17.14,1103
1592893327.9731643,164.7,17.14,1103
1592893328.083681,164.7,17.14,1122
1592893328.195668,164.7,17.14,1136
1592893328.3078144,165.2,17.14,1133
1592893328.419894,165.2,17.15,1134
1592893328.529984,165.0,17.14,1132
1592893328.6406748,165.5,17.14,1119
1592893328.7512581,165.5,17.14,1106
1592893328.8619962,164.7,17.14,1100
1592893328.9725528,165.0,17.14,1099
1592893329.0836606,165.2,17.14,1093
1592893329.1946664,166.2,17.14,1087
1592893329.3053093,166.0,17.14,1083
1592893329.4158378,166.0,17.14,1070
1592893329.5266263,166.4,17.14,1055
1592893329.6371667,166.2,17.14,1048
1592893329.7478201,166.0,17.14,1038
1592893329.8565614,166.4,17.14,1033
1592893329.9679515,166.7,17.14,1040
1592893330.0766885,166.4,17.14,1049
1592893330.187241,167.2,17.14,1053
1592893330.2977917,164.0,17.14,1057
1592893330.4083006,166.9,17.14,1064
1592893330.5207782,167.2,17.14,1069
1592893330.6315331,169.4,17.14,1073
1592893330.7449965,166.7,17.14,1078
1592893330.8573315,167.2,17.14,1084
1592893330.9673395,166.9,17.14,1080
1592893331.077804,167.2,17.14,1073
1592893331.188356,167.7,17.14,1066
1592893331.2990587,167.4,17.14,1059
1592893331.4097168,167.4,17.14,1056
1592893331.5213394,167.2,17.14,1062
1592893331.6331658,168.2,17.14,1074
1592893331.7459283,167.7,17.14,1079
1592893331.85604,167.2,17.14,1088
1592893331.966702,168.2,17.14,1090
1592893332.0772548,165.7,17.14,1097
1592893332.1877887,168.2,17.14,1104
1592893332.298508,168.4,17.14,1100
1592893332.4107645,168.7,17.14,1090
1592893332.5212903,170.2,17.15,1073
1592893332.630302,168.9,17.15,1055
1592893332.7409396,168.9,17.15,1047
1592893332.8511033,168.9,17.14,1036
1592893332.9620667,169.4,17.14,1031
1592893333.072615,168.7,17.15,1032
1592893333.1834,169.4,17.14,1032
1592893333.29468,168.9,17.15,1034
1592893333.4042928,169.7,17.15,1040
1592893333.5148206,169.7,17.15,1041
1592893333.6255183,169.4,17.14,1053
1592893333.736332,169.7,17.14,1042
1592893333.846698,169.9,17.14,1036
1592893333.95734,170.2,17.15,1049
1592893334.0692377,169.9,17.14,1061
1592893334.181812,170.9,17.14,1076
1592893334.2937534,170.7,17.14,1087
1592893334.403862,169.9,17.15,1092
1592893334.514502,170.2,17.14,1087
1592893334.625009,170.4,17.14,1088
1592893334.7356944,170.7,17.14,1087
1592893334.8462133,170.9,17.15,1083
1592893334.9580522,170.7,17.14,1089
1592893335.0697474,170.7,17.14,1090
1592893335.1839924,171.9,17.15,1086
1592893335.2967672,170.7,17.14,1084
1592893335.4072971,171.4,17.14,1080
1592893335.5161393,171.4,17.14,1072
1592893335.62702,170.9,17.15,1075
1592893335.7374234,171.4,17.15,1093
1592893335.8493586,172.1,17.14,1104
1592893335.961931,171.9,17.14,1103
1592893336.0714307,170.9,17.14,1098
1592893336.1811526,172.1,17.15,1090
1592893336.2903433,171.9,17.15,1085
1592893336.4010422,171.9,17.14,1079
1592893336.5117228,172.1,17.15,1081
1592893336.62221,172.4,17.14,1085
1592893336.7350478,172.4,17.14,1091
1592893336.8459883,171.9,17.15,1087
1592893336.9557526,172.1,17.15,1087
1592893337.0661962,172.6,17.14,1088
1592893337.1769276,172.4,17.15,1088
1592893337.2874262,172.6,17.14,1090
1592893337.3981102,172.9,17.15,1094
1592893337.5086536,172.9,17.14,1095
1592893337.621342,173.9,17.14,1102
1592893337.7355888,173.4,17.14,1098
1592893337.8461096,173.9,17.14,1096
1592893337.9557178,173.1,17.15,1096
1592893338.0656564,174.1,17.15,1099
1592893338.1762764,173.4,17.15,1110
1592893338.287325,173.9,17.15,1123
1592893338.3976288,173.9,17.15,1122
1592893338.507991,174.4,17.15,1120
1592893338.6206691,172.6,17.15,1113
1592893338.7334692,174.4,17.14,1101
1592893338.8438344,174.1,17.15,1089
1592893338.9546704,174.9,17.15,1082
1592893339.0654771,173.9,17.15,1094
1592893339.1758378,174.6,17.15,1098
1592893339.286409,174.1,17.15,1107
1592893339.3984983,174.6,17.15,1116
1592893339.5082924,175.4,17.15,1110
1592893339.616474,175.4,17.15,1092
1592893339.7271101,174.4,17.15,1080
1592893339.8392084,174.9,17.15,1074
1592893339.9498503,175.4,17.15,1061
1592893340.0603805,175.9,17.15,1055
1592893340.171252,175.4,17.15,1052
1592893340.283129,174.6,17.15,1037
1592893340.3935072,176.1,17.15,1030
1592893340.502114,176.1,17.15,1034
1592893340.6126559,175.1,17.15,1037
1592893340.7252219,175.9,17.15,1044
1592893340.835622,175.9,17.15,1054
1592893340.9461842,175.9,17.15,1062
1592893341.0570056,176.9,17.15,1065
1592893341.1675677,175.9,17.15,1066
1592893341.2782023,175.6,17.15,1063
1592893341.3903995,175.6,17.15,1059
1592893341.5012283,176.4,17.15,1047
1592893341.6112878,176.9,17.15,1031
1592893341.72191,176.6,17.15,1011
1592893341.8322628,177.1,17.15,1005
1592893341.9429252,176.1,17.15,995
1592893342.0551991,175.6,17.15,994
1592893342.169346,175.1,17.15,994
1592893342.2812774,177.6,17.15,996
1592893342.3893375,177.1,17.15,1002
1592893342.4999855,177.4,17.15,1001
1592893342.6120548,177.4,17.15,992
1592893342.7224329,177.6,17.15,987
1592893342.833542,177.6,17.15,983
1592893342.9464304,176.9,17.15,985
1592893343.0598924,176.1,17.15,986
1592893343.1693301,177.8,17.15,983
1592893343.2798786,177.6,17.15,984
1592893343.390445,176.9,17.15,983
1592893343.5012312,178.1,17.15,992
1592893343.6120822,177.8,17.15,1001
1592893343.7222764,178.1,17.15,1010
1592893343.8344202,178.6,17.15,1023
1592893343.945248,178.6,17.15,1025
1592893344.0540984,179.1,17.15,1022
1592893344.1646812,178.6,17.15,1023
1592893344.2754488,178.6,17.15,1022
1592893344.3859584,179.1,17.15,1016
1592893344.496474,178.8,17.15,1022
1592893344.6071913,180.6,17.15,1021
1592893344.719797,179.3,17.15,1017
1592893344.834206,179.3,17.15,1019
1592893344.9433303,180.1,17.15,1014
1592893345.053423,178.8,17.15,1009
1592893345.1640694,180.1,17.15,1002
1592893345.274695,179.8,17.15,990
1592893345.3856673,183.3,17.15,988
1592893345.4961047,180.3,17.15,980
1592893345.6076324,180.6,17.15,982
1592893345.7185147,181.3,17.15,990
1592893345.8293207,180.1,17.15,994
1592893345.940126,180.6,17.15,1013
1592893346.0504825,181.1,17.15,1027
1592893346.1612437,179.8,17.15,1035
1592893346.2703314,181.1,17.15,1031
1592893346.3808117,181.1,17.15,1029
1592893346.491416,180.8,17.15,1032
1592893346.6019516,181.1,17.15,1039
1592893346.712479,181.3,17.15,1048
1592893346.823055,181.3,17.15,1050
1592893346.9349594,180.8,17.15,1048
1592893347.045967,181.1,17.16,1046
1592893347.1569364,181.1,17.15,1041
1592893347.2718022,181.6,17.15,1040
1592893347.3843877,181.8,17.16,1046
1592893347.494879,180.3,17.15,1056
1592893347.6054137,182.1,17.15,1066
1592893347.7161508,182.1,17.15,1074
1592893347.8266606,182.1,17.15,1073
1592893347.9371798,182.1,17.15,1078
1592893348.0501895,182.6,17.15,1085
1592893348.1648846,181.6,17.15,1094
1592893348.2788727,182.3,17.16,1110
1592893348.389487,182.8,17.16,1116
1592893348.502087,182.3,17.15,1112
1592893348.6139462,182.1,17.15,1102
1592893348.723522,182.8,17.15,1107
1592893348.8341599,179.3,17.15,1120
1592893348.9448192,182.1,17.15,1119
1592893349.0553958,183.0,17.15,1123
1592893349.1663613,183.3,17.15,1128
1592893349.2794223,183.0,17.15,1132
1592893349.3936474,183.3,17.16,1137
1592893349.50761,184.0,17.16,1133
1592893349.6182828,181.1,17.15,1127
1592893349.7292488,183.8,17.16,1129
1592893349.8422966,184.3,17.15,1124
1592893349.9523187,184.8,17.16,1114
1592893350.0631733,184.0,17.16,1102
1592893350.17368,184.5,17.15,1089
1592893350.2843466,183.8,17.16,1079
1592893350.3947241,184.8,17.15,1077
1592893350.5053833,185.0,17.16,1081
1592893350.6175623,185.0,17.15,1089
1592893350.7285342,185.0,17.16,1096
1592893350.8389235,185.0,17.16,1105
1592893350.9494267,184.5,17.15,1109
1592893351.060092,185.3,17.16,1115
1592893351.1706169,184.5,17.16,1114
1592893351.281068,185.3,17.16,1101
1592893351.3926177,185.5,17.16,1096
1592893351.5053546,186.8,17.16,1093
1592893351.6152792,185.3,17.16,1105
1592893351.7261233,186.0,17.16,1113
1592893351.8365343,186.3,17.15,1127
1592893351.9474704,185.3,17.16,1135
1592893352.0578587,186.5,17.16,1133
1592893352.1700816,185.3,17.15,1123
1592893352.2806046,186.0,17.15,1110
1592893352.389766,185.3,17.16,1098
1592893352.5002463,185.8,17.16,1094
